customer_id,name,age,gender,occupation,annual_income,marital_status,credit_score,existing_products,financial_goals
9354af55-e583-4f2d-8e17-5b275b455db4,Stephanie Carter,41,Male,Tax adviser,181914.16,Single,320,"Savings Account, Credit Card, Education Loan",Savings
d51fcdff-9808-4ecf-87e7-3d2e1f203f39,Christopher Baker,18,Female,Fast food restaurant manager,79150.86,Single,676,"Education Loan, Fixed Deposit",Savings
634052e3-6dd1-48a1-8112-c9449647489c,Daniel Garcia,26,Female,"Administrator, Civil Service",47664.49,Divorced,337,Home Loan,Travel
4499a908-9658-4317-be7d-c71e5340ea31,Walter Stephens,22,Male,Music therapist,129539.66,Divorced,579,"Fixed Deposit, Education Loan",Education
3395c2e5-764d-4315-a09f-51576e083a17,Ann Franco,38,Male,"Engineer, communications",94129.34,Married,782,"Savings Account, Home Loan",Retirement
64c87f24-1864-47c1-b053-8bb9d4a45cc2,Keith Barber,56,Female,Barrister's clerk,114962.65,Single,829,,Retirement
c6fdfb23-84b7-458b-974c-a537622b1a1d,Christopher Jenkins,42,Male,Video editor,176527.42,Single,416,Credit Card,Savings
ab4f29f8-a8d8-4b8b-b494-6cfae1c185fa,Christopher Thompson,61,Male,Garment/textile technologist,61186.97,Married,816,Fixed Deposit,Savings
393f280c-63d4-4af6-82ac-58d49dd3b232,Emily Rogers,68,Male,Personal assistant,176566.51,Married,598,"Credit Card, Fixed Deposit",Travel
5a2237cf-d845-401e-9109-e0d2db746099,Dana Mendoza,64,Male,Advice worker,95482.74,Married,527,"Fixed Deposit, Education Loan",Travel
48d211c1-3873-4580-b662-b5338195ce74,Brenda Shepherd,34,Female,Building services engineer,115509.39,Divorced,699,"Credit Card, Fixed Deposit",Savings
007e14aa-0b93-4ea7-94eb-89a63f1345e0,Mario Grant,20,Male,Neurosurgeon,82019.56,Divorced,841,"Home Loan, Education Loan, Fixed Deposit",Savings
5ef96279-6950-4da0-a396-66b8ef620f46,Jeremy Grant,37,Male,"Chemist, analytical",74839.62,Married,326,,Education
ae4724e1-31b6-491b-8bb0-58e38209b85a,Dr. Caleb Gibson,28,Male,Textile designer,130879.64,Divorced,798,"Education Loan, Fixed Deposit, Credit Card",Travel
6a8943e0-ab64-47e5-bf7e-cf0428faa886,Justin Nguyen,30,Female,Chief Marketing Officer,173920.52,Married,563,,Education
46f57282-0849-4814-ab6b-6f7928c73b9d,Michele Alexander,26,Female,Communications engineer,22073.69,Divorced,525,"Credit Card, Education Loan, Home Loan",Retirement
7b36b7c7-1226-471d-b5cb-ab43b3cdc6d5,Jose Brooks,32,Male,Armed forces logistics/support/administrative officer,26547.76,Single,411,"Savings Account, Credit Card, Fixed Deposit",Home Ownership
fe772a65-de9a-43a9-ad24-c3c6891f0436,Katie Johnson,52,Female,"Conservation officer, nature",52021.09,Divorced,354,Home Loan,Home Ownership
477a1cd1-40ef-4645-b4b0-498e7a0661bc,Jessica Smith,31,Female,"Engineer, site",133362.51,Single,527,"Home Loan, Fixed Deposit",Education
4b06d812-560b-41fd-a553-9d176300ae61,Joyce Jimenez,43,Female,"Engineer, manufacturing",185715.96,Divorced,428,"Home Loan, Credit Card, Education Loan",Home Ownership
c0fb6dce-cedd-4cf5-8262-af2e217206b8,Sylvia Cannon,32,Male,Toxicologist,187747.0,Single,469,"Fixed Deposit, Education Loan",Savings
abe28f81-8ed2-4529-8017-92204ebebc7f,Alec Davis,63,Female,Holiday representative,196260.5,Married,331,Credit Card,Savings
5a479633-980b-424e-94d9-51e482b6dea4,Brent Fowler,32,Male,Curator,107610.08,Single,821,Home Loan,Travel
e9d95147-b283-4be5-a6f4-0ee2e513bf43,James Howard,20,Male,TEFL teacher,183231.13,Single,831,Home Loan,Home Ownership
c961ebac-bf24-4f2f-a092-1edf22a1ce2e,Brian Alexander,49,Male,Cartographer,114929.24,Married,381,Fixed Deposit,Retirement
4be07d02-e1d9-4d21-b60f-23e2f7fdc070,Noah Morris,55,Male,Hospital doctor,86586.69,Married,684,Savings Account,Savings
d28c501e-20ee-4b79-a451-48d55c9f1b1a,Gerald Robbins,68,Male,Marketing executive,159059.99,Married,761,"Home Loan, Credit Card, Savings Account",Travel
785e02e8-4151-4634-8d79-1c061d964da0,Robert Graham,42,Female,Psychiatric nurse,67106.6,Single,573,Fixed Deposit,Home Ownership
b8638a5f-ae13-46e9-833d-f18955622efe,Robert Brown,38,Male,"Surveyor, mining",60360.59,Single,309,"Fixed Deposit, Home Loan",Education
164b4e56-6520-4673-9f4e-859f1dd14a65,Stephen Davis,53,Female,"Scientist, physiological",132082.76,Divorced,566,Credit Card,Retirement
df076241-fec8-4493-b330-02e97818c118,Brandy Jones,18,Male,"Education officer, museum",131074.35,Married,361,Fixed Deposit,Travel
2bcad2be-d2d6-455d-ad7d-1786d6cefc11,Timothy Walker,50,Male,Systems developer,186829.17,Single,691,"Credit Card, Fixed Deposit, Education Loan",Home Ownership
43900b6f-c8f4-45dd-b611-59a9d96622f8,Megan Ryan,20,Female,Chartered public finance accountant,96398.1,Married,528,Savings Account,Savings
42fe4ba6-0a4b-49c8-8377-c8026dd2d2b4,Olivia Kelly,69,Female,Financial manager,160446.91,Married,674,"Home Loan, Savings Account, Education Loan",Savings
b376fb68-9257-4528-bae4-1c955eb4453c,Erin Cook,51,Male,Television production assistant,89993.68,Single,718,"Savings Account, Credit Card, Home Loan",Education
f48aaf9d-f3d2-4844-ac76-9c04b877ed3d,Jennifer Holmes,60,Female,Curator,173141.53,Married,537,,Travel
5af6c8ea-b023-4156-8a38-794d8f47babe,Kimberly Little,21,Female,Building services engineer,111572.83,Single,473,,Education
d52ec1ca-3f09-4e14-ac8a-3749350c2a58,Jacqueline Miller,31,Male,Financial planner,151501.77,Married,580,"Savings Account, Credit Card, Home Loan",Travel
f3f822db-13d8-4e11-a974-22a7ea64556b,Donna Myers MD,25,Female,Actuary,182560.19,Single,411,,Home Ownership
bd3356fd-f0d6-4d14-9ddf-25dffb1ee6b1,Kelly Powell,30,Female,Customer service manager,31697.36,Divorced,744,,Travel
ad2a2607-d80a-4c3b-b0d3-1989a4b57f22,Pamela Weeks,26,Male,"Therapist, horticultural",30557.72,Married,311,,Retirement
afe4b0e5-781c-48a6-ac19-8c9048f4174c,Mark Bishop,70,Male,Minerals surveyor,58454.98,Single,796,Credit Card,Education
a6201291-1af7-4edc-9cb2-b51a00cffa27,David Solomon,28,Female,Therapeutic radiographer,110237.89,Divorced,378,"Education Loan, Credit Card",Home Ownership
ff9dabb0-87d8-4330-a673-b0c1379e3051,Lisa Gamble,37,Female,Air broker,119799.74,Single,367,,Retirement
8b475805-c0ea-49fd-8646-003131c6d90c,Jamie Scott,39,Male,Health and safety adviser,121860.87,Married,785,"Credit Card, Home Loan, Education Loan",Savings
113f5d00-ac03-4e9a-8606-527979dcbad9,Angela Conrad MD,68,Female,"Engineer, electronics",74311.86,Single,658,,Savings
46acc11d-3cf8-44ba-a2b3-78c21196e547,Rebecca Valenzuela,29,Male,Optometrist,91170.95,Single,570,"Home Loan, Fixed Deposit",Savings
5a2fb1f0-e344-4054-af09-db78a9cd8f8d,Billy Carter,62,Male,Office manager,59375.5,Married,462,"Credit Card, Fixed Deposit",Savings
9917a967-6b00-49e7-aa68-2f1a6282a8ec,Jason Murillo,55,Male,"Designer, furniture",75685.27,Divorced,676,"Education Loan, Home Loan",Travel
064d9518-c7f1-4184-96ce-801829b72895,Christopher Riley,46,Male,Community development worker,114543.92,Divorced,475,"Fixed Deposit, Home Loan, Credit Card",Education
2097c6b6-76bc-4c3b-bca0-ae84ccf2d9d4,John Harrison,37,Female,"Education officer, museum",166448.19,Divorced,437,Education Loan,Home Ownership
06e814ca-3fe8-485c-8611-8ddc3d6a69a0,Theresa Jackson,40,Male,Training and development officer,40030.02,Single,710,"Education Loan, Home Loan",Savings
0a338fbe-50c7-4f57-90dc-6c5ad4688b7c,Derek Williamson,50,Male,Commercial art gallery manager,116757.68,Married,642,,Savings
718d0a31-e473-4dc7-8846-61808c87740e,Marvin Buchanan,66,Male,Best boy,101223.91,Married,765,,Savings
896216ea-da56-40c4-be9e-e4bb973d9577,Anna Fischer,69,Male,Licensed conveyancer,138734.41,Divorced,754,Savings Account,Education
62826925-1087-46e6-8c69-57a78994886f,Beth Johnson,20,Male,Immunologist,27325.53,Divorced,590,Savings Account,Retirement
58bd57a4-c79e-45b8-829a-ff390baef280,Marissa Fisher,20,Female,Geographical information systems officer,101228.78,Divorced,750,Home Loan,Education
033e46dd-1227-4e15-a523-3b9704972d49,Ruben Palmer,49,Female,"Teacher, special educational needs",78461.7,Single,837,"Home Loan, Education Loan, Credit Card",Home Ownership
69311136-38fe-466e-8e3f-a4591971f736,Timothy Pierce,43,Male,"Surveyor, planning and development",67962.14,Single,663,"Education Loan, Credit Card, Savings Account",Home Ownership
a47e1e2b-6758-4e5c-ae7a-0bd854e45a07,Christine Higgins,42,Male,Colour technologist,117380.36,Divorced,375,Home Loan,Retirement
a9e5074a-0ce6-4229-ae60-14cf9aa85900,Jill Hunter,24,Female,Medical laboratory scientific officer,172990.58,Divorced,431,Education Loan,Home Ownership
00b412dc-e763-4a26-bb27-7000b228f77d,Richard Wilson,25,Female,"Doctor, hospital",21932.01,Married,611,,Travel
144a53d1-8cc2-434d-b78b-1de3146caf47,Taylor Smith,52,Female,Health visitor,78243.14,Divorced,694,Education Loan,Home Ownership
c3956c6b-8720-4c83-8787-b21d39c362c1,Stanley Sanders,39,Male,Plant breeder/geneticist,48715.94,Married,725,Home Loan,Travel
79038feb-a3ff-42b0-bed7-fd20ca3227fc,Sarah Parks,63,Female,Maintenance engineer,172203.87,Single,717,"Fixed Deposit, Credit Card, Savings Account",Education
3891ade7-5183-4463-95ed-a4be20bcf17d,Michael Jackson,59,Female,Telecommunications researcher,183727.09,Single,635,,Savings
c78edf38-026f-41c1-afab-992679dc8b2b,Ronald Duncan,65,Male,Marine scientist,147740.33,Divorced,670,"Savings Account, Home Loan, Fixed Deposit",Home Ownership
b57e24f7-fd90-4a36-afb1-75936c62c593,Melanie Rodriguez,44,Male,Network engineer,69781.88,Divorced,443,Education Loan,Savings
5565c677-078b-457a-a361-8ae12d6cc0c0,Andrew Rose,67,Male,Petroleum engineer,18971.85,Single,417,"Home Loan, Fixed Deposit",Retirement
9d673122-b150-4f43-89a3-09347e159aa0,Justin Freeman,51,Male,Forensic psychologist,91029.76,Single,415,Education Loan,Education
fd96b45a-edee-411e-9092-03088c2f4a14,Mr. Dylan Rios,40,Male,Archivist,194257.24,Divorced,589,"Education Loan, Fixed Deposit",Retirement
dccf4ecd-9df9-4e31-b4e5-b5eddfcfbe17,Antonio Elliott,56,Female,English as a foreign language teacher,18395.87,Divorced,711,"Savings Account, Education Loan",Savings
463948a9-eed6-4e7b-b024-d9f8a0ffa320,Jeffrey Sloan,64,Male,Product designer,117407.56,Single,812,"Home Loan, Fixed Deposit, Savings Account",Travel
7471aa15-1066-401a-8efa-6061d31b1413,Charles King,58,Female,Chiropodist,22620.9,Single,320,,Home Ownership
6c9a8d0b-6170-4d3a-80f5-307223b1ad01,Justin Bishop,61,Male,"Doctor, hospital",100871.6,Single,536,,Travel
baa0ef0a-18b3-4a79-a518-912793c82209,Susan Smith,56,Male,"Doctor, hospital",189224.07,Single,439,"Home Loan, Credit Card, Savings Account",Savings
c0175b2d-fbf9-451a-ae81-4721f298473d,Ronald Logan,22,Male,Astronomer,62260.62,Divorced,365,"Fixed Deposit, Credit Card",Travel
60357735-0f13-4f38-8810-eb9271195899,Clinton Morgan,70,Male,Actuary,84311.3,Single,571,"Savings Account, Education Loan",Travel
7e336069-e4b1-4e97-aa5a-f15c800da574,Rachel Patel,29,Female,Bookseller,112947.72,Married,311,,Savings
7039edfc-72b6-4f69-b569-059cd9b9dbbc,Kristi Robbins,20,Male,Personnel officer,51609.73,Divorced,741,Savings Account,Savings
a79035f1-8193-4efa-828d-3553b0b280a5,Paula Jones,68,Female,English as a second language teacher,124760.97,Married,340,"Savings Account, Fixed Deposit, Home Loan",Retirement
a07ecf70-c448-46a7-af95-024c4730f826,Angela Foster,22,Female,"Surveyor, quantity",138426.11,Divorced,416,,Home Ownership
96b6cdb9-35d8-4e63-b45a-f1532f31fd49,Kelly Wang,62,Female,Cabin crew,190028.3,Single,357,"Savings Account, Education Loan",Travel
2a9551fc-d944-4390-9138-74d8704c0b6a,Krystal Wilson,47,Female,"Engineer, site",119064.48,Divorced,562,"Education Loan, Home Loan",Education
fe60002d-da97-4250-950a-cc9a58418e6d,Laura Larsen,56,Female,Mechanical engineer,117623.19,Divorced,613,,Home Ownership
fc11aba2-f990-4629-90ea-96de716946d1,Brian Jones,54,Female,Waste management officer,146169.13,Married,327,Credit Card,Travel
d5f858b1-02a2-464d-9fe1-374e6a411efe,Christine Russell,33,Male,Fitness centre manager,53347.18,Married,748,Home Loan,Education
68ee0c48-d296-4141-8c17-69d4e62afd85,Meghan Roberts,32,Female,Records manager,101796.87,Single,479,,Home Ownership
bc8dcc1b-ee61-44ed-ac64-9a041d1ee558,Jordan Parker,36,Female,Arboriculturist,155428.36,Single,352,"Education Loan, Fixed Deposit, Savings Account",Education
35704a9c-6355-47bc-acf3-f67e8eb64c4c,Michael Walker,44,Female,Soil scientist,30715.27,Married,840,,Education
b70172ed-d4b1-4803-a427-fd22c296095f,Charles Burns,63,Female,Minerals surveyor,113260.1,Single,483,"Credit Card, Fixed Deposit",Retirement
95a78cb5-0d0d-474d-9c6d-73c7e112cdef,Kelly Watson MD,23,Female,"Production designer, theatre/television/film",48948.49,Married,719,Credit Card,Savings
e64b4ab7-1220-4e83-81ed-71eef91a0efd,Amber Black,56,Female,Sports coach,94825.27,Single,638,,Travel
dbec6290-e49c-4bd9-99aa-6153bc4bff43,Darlene Holt,64,Male,"Teacher, music",75074.78,Married,667,"Savings Account, Education Loan",Education
a219e98c-d208-4c0d-ba5d-482933b332c9,Ellen Young,23,Female,Risk manager,135593.06,Married,778,"Education Loan, Credit Card, Savings Account",Savings
0cd625b7-0bdc-4a6b-9ce4-dca2da5a89db,Patricia Mayer,39,Female,Marine scientist,120534.25,Married,675,Fixed Deposit,Education
18fed150-68bd-4b86-99e4-27e30b4bf8bd,Mary Leblanc,26,Male,"Lighting technician, broadcasting/film/video",18248.83,Divorced,676,Credit Card,Savings
699c456d-b4d0-4b84-aa98-701beab29729,Kelly Sullivan,31,Female,"Education officer, environmental",166042.99,Single,745,"Savings Account, Credit Card, Education Loan",Education
3b063c37-87b4-41c3-b1af-108619aae75a,David Spencer,47,Male,Conference centre manager,84231.93,Single,309,"Education Loan, Credit Card",Savings
134a5f5f-8a79-447a-8ffd-18a5c4844c60,John Johnson,65,Female,Prison officer,48532.46,Single,476,"Credit Card, Education Loan",Home Ownership
6309e02e-5b63-4c41-9e6e-239d0381dc5f,Mario Schroeder,56,Female,Chief Technology Officer,63723.01,Married,494,Home Loan,Education
0a2102e0-49d2-4d43-9511-18e36382cee8,Lori Hahn,48,Female,IT technical support officer,137814.36,Single,759,"Home Loan, Fixed Deposit",Retirement
439f804e-2ee6-4dd9-8f05-c49291deb6be,Ms. Latasha Garza MD,21,Female,Financial manager,72633.65,Single,819,,Travel
a02d2e75-3efe-489b-9aa3-bb871bebeea0,Gwendolyn Sutton,33,Male,Careers information officer,112075.13,Married,601,"Home Loan, Education Loan, Credit Card",Retirement
52e4dcc9-e1e9-40c0-aa4d-419a5b710e64,Stacy Peters,69,Female,Call centre manager,166927.49,Married,503,"Savings Account, Education Loan, Credit Card",Travel
b6f5eff8-807a-46db-aa00-74e0014a63f1,Jeffrey Villarreal,53,Female,Photographer,174853.95,Married,568,"Education Loan, Credit Card",Education
2a249e8d-f381-4e55-bbcf-674d430fcdf4,Danielle Garcia,24,Male,Occupational psychologist,139856.73,Single,452,,Home Ownership
e629be4e-ada9-461d-8b74-986a65d36355,Charles Vargas,52,Female,"Producer, radio",51068.0,Divorced,520,"Credit Card, Fixed Deposit, Education Loan",Savings
dbcc4b7d-b283-43f8-880d-c5020e8f0733,Maria Nelson,22,Female,Video editor,20318.0,Married,402,"Credit Card, Fixed Deposit",Retirement
78b4dba6-2bbc-4086-898f-53f48e1ec7e1,Bradley Marshall,36,Female,Insurance risk surveyor,48790.89,Single,678,,Travel
aaf8d91d-5783-4c18-8b26-2850e2b24c3b,Amy Cunningham,66,Female,Human resources officer,63977.91,Married,360,"Education Loan, Fixed Deposit",Savings
16ba2147-155d-4e68-aadf-7ca304de0ce7,Catherine Weiss,36,Female,Research scientist (medical),52934.34,Divorced,699,Education Loan,Savings
97f763e9-d287-4987-bde4-4e32fa7643b2,Brandi Mathis,48,Female,Research scientist (maths),191159.31,Single,666,"Credit Card, Fixed Deposit",Education
dd6b06b1-660a-4814-9e84-a2cf7a10e5d6,Rhonda Swanson,47,Female,"Lecturer, further education",192377.76,Divorced,579,Savings Account,Travel
4f5b1210-2fc5-4f6c-bebd-f906adc0c782,Ana Anderson,41,Male,Diagnostic radiographer,140076.09,Single,710,,Education
c1edce4b-7d6f-4b06-a82b-7eb970dd3894,Nicole Holmes,64,Male,IT technical support officer,69345.77,Single,728,"Savings Account, Credit Card, Home Loan",Retirement
5679dce9-536a-4002-ad7b-e76c12ca34a3,Alexander Walker,44,Female,Solicitor,172603.39,Married,379,Home Loan,Travel
20274a11-f513-46c7-b64f-8f70a917c3c5,Nicholas Hardy,40,Male,"Therapist, art",85640.41,Divorced,731,"Fixed Deposit, Education Loan, Home Loan",Travel
65e85e37-13dc-433d-87ec-77fe99194449,Rhonda Poole,58,Female,Neurosurgeon,110776.32,Married,848,"Fixed Deposit, Credit Card",Education
a582884d-eb9c-4189-a6ec-c633f65dac1f,Brandi Lowery,36,Female,"Designer, multimedia",80905.18,Single,833,Home Loan,Retirement
72c8b73f-e35f-4a22-9b3a-1009e5b6a3fa,Larry Shah,67,Male,"Physicist, medical",54845.31,Married,614,,Education
c3a931e0-8b3e-4bc7-b369-cf76e26ae3a6,Jennifer Torres,51,Female,Insurance risk surveyor,96582.17,Single,334,Fixed Deposit,Savings
8ecc1961-ff16-4bd4-aada-2b09d7767f20,Alyssa James,53,Female,Technical brewer,65425.17,Married,703,,Retirement
b5307078-004d-40f4-8ced-b6625ca63b65,Keith Hanson,42,Female,Theatre stage manager,192443.61,Single,373,,Home Ownership
b677a624-ef0e-4f9b-8e63-c407cb42731a,Deanna Garza,63,Female,Advertising account executive,180469.19,Single,684,,Travel
b8f47617-5358-4cb2-bd33-3e6d11c635f8,Rachel Atkins,67,Female,Herbalist,56703.9,Divorced,503,,Retirement
e0dbf9d3-3473-41e5-873c-adc5c649c1ac,Gary Porter,50,Male,Passenger transport manager,121437.89,Divorced,822,Education Loan,Retirement
45eca2f4-c7ff-498c-aa3f-91ef317b5af0,Kelly Wright,60,Female,"Designer, furniture",60450.17,Single,486,Education Loan,Travel
ef40d7da-1a05-4b3f-91a1-703ac8584640,Miguel Lloyd,58,Male,Advertising copywriter,106753.94,Divorced,634,Savings Account,Retirement
ae2819ce-4ac2-479c-af5f-d5cc737d2b09,Mr. George Terry,30,Male,Private music teacher,159990.73,Single,663,Credit Card,Travel
a2a71fe4-2529-4376-985b-4e5785985639,Christopher Clayton,63,Male,"Pharmacist, hospital",36175.37,Divorced,686,,Travel
5e7f4506-1dd9-45c6-b16a-ee68e02ec0e2,Fernando Hammond,37,Male,"Programmer, applications",39151.99,Married,517,"Fixed Deposit, Home Loan, Savings Account",Home Ownership
1477f120-5fd4-4a31-b782-44db30819ca2,Anthony Sawyer,36,Male,Clinical embryologist,187475.38,Married,323,"Savings Account, Fixed Deposit, Home Loan",Education
d98c1cef-abe3-44aa-b058-e90e178c6a5c,Laura Jacobs,69,Female,Diplomatic Services operational officer,63187.14,Single,319,"Education Loan, Credit Card, Savings Account",Travel
3133f80b-cfd1-4c7a-9c5c-6279f1071497,Ashley Stephens,39,Female,"Journalist, newspaper",140573.49,Married,735,"Credit Card, Fixed Deposit",Savings
3db99b3c-b8be-47ae-a104-47442011070c,Timothy Hill,41,Male,Advertising account planner,88921.45,Married,689,"Credit Card, Savings Account, Education Loan",Savings
3a7360f8-e3f3-48ff-b291-9f34f315a7c6,John Robertson,45,Female,Electronics engineer,171775.22,Single,618,"Fixed Deposit, Education Loan",Retirement
0355b475-21f2-49a7-b584-26b71e322d4f,Arthur Stewart,22,Male,Engineering geologist,25142.13,Single,803,Savings Account,Retirement
800e83d8-32fc-44c4-86a3-d578b0f1b860,Terry Anderson,50,Female,"Production assistant, radio",192144.09,Divorced,557,"Home Loan, Credit Card, Fixed Deposit",Travel
05e49055-a68e-4dca-b93a-a7442ce07611,Joseph Cherry,52,Female,Advertising art director,51165.44,Single,838,,Travel
48169376-add9-41d6-987a-311401df83c5,Mary Elliott,20,Male,"Surveyor, building control",136389.31,Single,511,"Credit Card, Savings Account, Home Loan",Retirement
9bd53c4f-b898-443f-b8fe-3e8003b30508,Connor Romero MD,67,Male,"Surveyor, planning and development",73401.4,Single,486,"Home Loan, Fixed Deposit",Retirement
166378bb-5e45-461e-b17e-575fa99d7dcc,Monica Smith,36,Female,Emergency planning/management officer,144410.41,Single,762,Home Loan,Travel
ced46c7f-758d-44a2-9767-a9785a731177,Mary Bradford,26,Female,"Teacher, adult education",163225.65,Single,424,,Travel
3efca523-832e-4784-b15d-2fedf48bb9dd,Carol Hill,32,Male,"Geologist, wellsite",85645.35,Divorced,331,"Savings Account, Fixed Deposit",Retirement
ed458b22-bc6d-4623-9b96-445da16c13da,Amanda Aguilar,66,Male,"Designer, furniture",53127.3,Single,448,"Savings Account, Home Loan",Education
c9ea1501-9c5e-4d35-b4fb-0f111854a43c,Gregory Durham,42,Female,"Designer, industrial/product",165124.38,Divorced,826,"Credit Card, Home Loan",Retirement
45e07ff2-f11e-45bf-bf5a-6c8ceaa87cd8,Angela Vincent,64,Male,Community development worker,68039.22,Single,776,Education Loan,Retirement
7354573c-fec8-47d4-9499-500ad5808b2e,Eric Petersen,23,Female,Sub,59902.55,Single,394,Credit Card,Travel
44407d22-b4f9-4d45-84d2-6a184f5f4fd3,Timothy Morris,59,Male,"Therapist, art",184594.74,Single,355,"Savings Account, Fixed Deposit, Home Loan",Savings
acbb2c5d-b100-4118-9fdb-af8d234bd2c8,Jacob Harris,31,Female,Petroleum engineer,120551.15,Single,436,"Education Loan, Home Loan, Fixed Deposit",Savings
ae07fe2a-80d7-4502-8e00-e0fd75c86604,Tyler Johns,59,Female,Editorial assistant,78360.59,Single,402,,Home Ownership
3a4ce069-7cb1-4604-9514-11d6e146a8d2,Catherine Smith,31,Male,Armed forces logistics/support/administrative officer,55347.34,Married,536,Fixed Deposit,Home Ownership
942be45f-e9f5-4b88-942c-65f19cf2b7c0,Alexandra Wright,33,Female,Theatre stage manager,79674.61,Divorced,424,"Savings Account, Education Loan",Travel
86e35851-eab5-4355-bbbf-6f4df15bd8e6,Nicholas Contreras,64,Male,"Geologist, wellsite",166352.59,Married,703,Home Loan,Retirement
27795b84-97e2-4d23-ade1-583b7c646350,Joshua Lara,20,Female,"Nurse, mental health",158619.9,Married,603,"Fixed Deposit, Credit Card, Home Loan",Retirement
7adebe68-afb2-4d48-bcb3-37f89bca7c8a,Amy Perkins,23,Male,Museum/gallery conservator,134340.92,Divorced,512,"Credit Card, Education Loan, Savings Account",Travel
b0d1f908-7d14-4e19-ae98-b9e3e6507a93,Kirsten Ward,44,Male,Video editor,16585.01,Married,754,"Education Loan, Home Loan, Credit Card",Travel
fb6499ab-23ac-447a-a0b1-d7cc2a47ed45,Kathleen Gordon,24,Female,Horticultural consultant,184726.24,Divorced,619,,Savings
8ed4aece-e830-4bd2-a657-0ef9d369099b,Kenneth Costa,39,Female,Copy,191571.89,Married,517,Credit Card,Savings
3ae18cec-1aea-4145-b421-6f47a1bd7ddd,Terry Barry,51,Male,Civil Service fast streamer,138806.14,Divorced,377,Home Loan,Savings
b17e67d0-92a6-44ad-af50-4938158a3116,Mrs. Brittany Cunningham,25,Male,"Editor, magazine features",173968.87,Single,614,"Credit Card, Education Loan, Fixed Deposit",Home Ownership
300e5701-9e3e-44f9-ac29-e7e2c02b4ac1,Kenneth Dean,65,Male,Legal secretary,187584.66,Divorced,418,,Retirement
4e99c350-3d2b-4e1f-8012-1b5443aa504a,William Gonzalez,33,Male,Retail manager,155459.7,Single,463,,Retirement
82c6307b-70b7-40bf-8fc0-dd233ee866e0,Mark Hunter,24,Female,Exercise physiologist,183033.07,Married,514,"Credit Card, Education Loan",Travel
fe102ef3-910a-4da8-acfe-430f6b551f6c,Carmen Stanton,49,Male,Child psychotherapist,38141.17,Married,313,"Education Loan, Fixed Deposit, Home Loan",Retirement
c6e7015d-1f8b-472e-bc39-5643008c2004,Zachary Hernandez,37,Female,Sub,183371.74,Divorced,462,,Education
dbc38137-4c57-47db-8dc9-4427a834f154,Mary Nash,49,Female,Aeronautical engineer,34399.56,Divorced,634,"Fixed Deposit, Home Loan, Credit Card",Savings
7273cdbd-2227-40b3-ad53-0e87083235fc,Michelle Adams MD,27,Male,Comptroller,68406.66,Divorced,502,"Home Loan, Fixed Deposit",Home Ownership
2517cd0c-9952-4222-822f-02e5e35ea99a,Scott Fletcher,40,Female,Recycling officer,146067.49,Divorced,569,"Home Loan, Education Loan, Credit Card",Travel
89c9cdc4-c98a-41d3-86a8-210fda673448,Christopher Walsh,43,Male,"Administrator, Civil Service",176570.79,Single,500,Credit Card,Home Ownership
95fba259-d005-43c5-8f32-93d850d8924e,Dominique Jackson,23,Male,Hotel manager,71184.1,Divorced,792,Credit Card,Education
b902d0e5-215f-4feb-8257-156485ad29f9,Joe Harris,49,Male,Brewing technologist,77166.52,Divorced,545,Education Loan,Travel
fc6dd43a-4083-402d-a70f-2d24fafd3c7a,Vanessa Ward,52,Male,"Nurse, children's",112569.99,Divorced,588,"Education Loan, Savings Account",Education
483fdea6-e45d-4a08-afac-becb3754e841,Zachary Lawson,26,Male,Scientific laboratory technician,117283.77,Single,547,"Savings Account, Education Loan",Travel
475eeb83-899c-49c9-af94-77d7f8c0be90,Ryan Merritt,50,Female,"Journalist, magazine",84165.38,Married,452,Education Loan,Retirement
ed9ebdc5-34bf-456e-a76c-7835ff4556f3,Lindsay Howe,18,Male,Special effects artist,138449.17,Married,572,"Fixed Deposit, Savings Account",Savings
66e1a19a-5c8c-4b0a-8edb-c6b1220113c6,Cheryl Jackson,42,Male,Telecommunications researcher,139410.33,Married,328,Fixed Deposit,Home Ownership
ab824b83-4c97-49b7-b8bb-efcc00f9aa8c,Eric Sanchez,33,Male,Media planner,195215.16,Single,829,Fixed Deposit,Home Ownership
cc2cb938-42be-402e-9d19-3cd41a4ecb5d,Christina Santiago,49,Female,Personnel officer,23546.65,Divorced,369,,Education
212eb816-5a1a-4fee-a7c5-0910c72e27eb,Jennifer Robinson,56,Female,Research scientist (maths),186804.27,Divorced,367,"Credit Card, Home Loan",Retirement
dcd36253-d5da-4740-baa2-7707a26883ed,Michael Jones,45,Male,Biomedical scientist,137016.17,Divorced,553,Education Loan,Travel
b4a473c1-eba5-4365-8a95-2aa94995c932,David Gutierrez,68,Female,Sales executive,33107.97,Single,423,Home Loan,Travel
49b3fe21-1fe6-44a3-9d1a-521a2cd2f16d,Angel Sanders,68,Female,Licensed conveyancer,102761.67,Divorced,528,,Education
c044a6f6-e75a-42ab-98aa-c7ac331617c2,Terri Hayes,29,Female,Soil scientist,149992.54,Married,362,"Savings Account, Home Loan",Savings
68d5a87d-1ffd-4523-8002-0d3f18964abc,Howard Lopez,61,Female,Fashion designer,107201.32,Divorced,485,"Credit Card, Savings Account, Fixed Deposit",Travel
ada208ee-5416-4961-be44-cf3f235028e2,Kristen Goodman MD,65,Male,Technical brewer,150855.67,Divorced,333,,Retirement
